platform,channel_name,channel_display_name,channel_id,hours_watched,peak_viewers,average_viewers,airtime_in_m,followers_gain,live_views,last_streamed_game,avatar_url,channel_country,stream_language,partnership_status,channel_type,start_date,end_date,year,week_number
twitch,therealmarzaa,TheRealMarzaa,89600394,348967,13394,6733,3110,2964,1155663,Fortnite,https://static-cdn.jtvnw.net/jtv_user_pictures/b9dd0e37-11f5-47a5-90be-605528949612-profile_image-300x300.png,IT,it,partner,Male,2024-11-11,2024-11-17,2024,46
twitch,ow_esports,ow_esports,137512364,347256,34031,25256,825,2726,,Overwatch 2,https://static-cdn.jtvnw.net/jtv_user_pictures/a8c959b1-750e-47d2-9cae-d8c2b1327d82-profile_image-300x300.png,,en,partner,Organization,2024-11-11,2024-11-17,2024,46
twitch,mira,mira,79294007,346676,3531,2093,9940,3352,,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/0c4b5b4d-d38f-49d6-995a-ceafbf9d2432-profile_image-300x300.png,RU,en,partner,Female,2024-11-11,2024-11-17,2024,46
twitch,stegi,stegi,51304190,346244,9180,3387,6135,13362,,Minecraft,https://static-cdn.jtvnw.net/jtv_user_pictures/stegi-profile_image-05c7e0763d078e9a-300x300.jpeg,DE,de,partner,Male,2024-11-11,2024-11-17,2024,46
twitch,deepins02,deepins02,135385636,344769,32291,19516,1060,15266,,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/cdf07484-4aa6-4114-a91f-7666ba8c796a-profile_image-300x300.png,RU,ru,partner,Male,2024-11-11,2024-11-17,2024,46
twitch,mrsavage,MrSavage,198182340,340189,14160,2963,6890,12383,,Fortnite,https://static-cdn.jtvnw.net/jtv_user_pictures/2b451fa3-32fe-4a92-844f-f1b303116ca6-profile_image-300x300.png,NO,en,partner,Male,2024-11-11,2024-11-17,2024,46
twitch,strippin,Strippin,23179441,338445,5905,2040,9960,143,,XCOM 2,https://static-cdn.jtvnw.net/jtv_user_pictures/64063912-3010-4248-8d25-147e29d65683-profile_image-300x300.png,UK,en,partner,Male,2024-11-11,2024-11-17,2024,46
twitch,tororo_vtuber,猫麦とろろ,534168696,330742,12669,4611,4305,3916,,FINAL FANTASY XIV ONLINE,https://static-cdn.jtvnw.net/jtv_user_pictures/69f7aab0-1bf4-45f8-9526-6cf2bbd9b83e-profile_image-300x300.png,JP,ja,partner,Female,2024-11-11,2024-11-17,2024,46
twitch,sasatikk,sasatikk,67519684,327305,12633,6635,2960,1099,,FINAL FANTASY XIV ONLINE,https://static-cdn.jtvnw.net/jtv_user_pictures/46df8e2c-2304-440c-994a-1f131f29c469-profile_image-300x300.png,JP,ja,partner,Male,2024-11-11,2024-11-17,2024,46
twitch,tarik,tarik,36340781,322728,34909,10192,1900,2375,225366,VALORANT,https://static-cdn.jtvnw.net/jtv_user_pictures/f04d2a14-8d63-4cd5-a469-7ec2cd6e5ce3-profile_image-300x300.png,US,en,partner,Male,2024-11-11,2024-11-17,2024,46
twitch,abe,Abe,52028814,320669,16918,8909,2160,10234,,Rust,https://static-cdn.jtvnw.net/jtv_user_pictures/5ec2082a-7d52-44dc-a922-565dc9e9b52c-profile_image-300x300.png,US,en,partner,Male,2024-11-11,2024-11-17,2024,46
twitch,plaqueboymax,plaqueboymax,672238954,318588,25108,12618,1515,6725,,Just Chatting,https://static-cdn.jtvnw.net/jtv_user_pictures/05dbd49c-033c-4bae-bd6b-281662a7dc83-profile_image-300x300.png,US,en,partner,Male,2024-11-11,2024-11-17,2024,46
twitch,itsryanhiga,itsRyanHiga,421560387,318480,35768,6318,3025,11843,,Rust,https://static-cdn.jtvnw.net/jtv_user_pictures/9948c83e-5735-48f7-91c6-afb71827b498-profile_image-300x300.jpeg,US,en,partner,Male,2024-11-11,2024-11-17,2024,46
twitch,matarakan,MataraKan,948230892,313950,6725,1891,9965,2130,,Hardspace: Shipbreaker,https://static-cdn.jtvnw.net/jtv_user_pictures/55bd6df1-1c20-4b73-907f-2128de7c1f98-profile_image-300x300.png,CA,en,partner,Female,2024-11-11,2024-11-17,2024,46
twitch,strogo,StRoGo,233741947,312855,29254,10517,1785,6748,1925885,Counter-Strike,https://static-cdn.jtvnw.net/jtv_user_pictures/8a9c0603-7ff0-4189-bdc1-3072029a613d-profile_image-300x300.png,RU,ru,partner,Male,2024-11-11,2024-11-17,2024,46
twitch,wirtual,Wirtual,92271663,311487,9268,5887,3175,1936,,Trackmania,https://static-cdn.jtvnw.net/jtv_user_pictures/20ce0b57-c04e-48ea-9dd0-64962b11cb29-profile_image-300x300.png,NO,en,partner,Male,2024-11-11,2024-11-17,2024,46
twitch,shadowkekw,shadowkekw,465131731,305088,31400,18970,965,5429,,Special Events,https://static-cdn.jtvnw.net/jtv_user_pictures/55a5e785-9c08-47f5-bcff-895224deb51f-profile_image-300x300.png,RU,ru,partner,Male,2024-11-11,2024-11-17,2024,46
twitch,quickybaby,QuickyBaby,30623831,304067,12301,5729,3185,387,,World of Tanks,https://static-cdn.jtvnw.net/jtv_user_pictures/ac368118-71cb-4340-be81-afa99abafdba-profile_image-300x300.png,UK,en,partner,Male,2024-11-11,2024-11-17,2024,46
twitch,cyplexval,Cyplexval,960799009,302307,5359,3004,6040,605,,Arcane,https://static-cdn.jtvnw.net/jtv_user_pictures/77be1a5d-fb54-4274-9125-79d3017378fe-profile_image-300x300.png,US,en,partner,Male,2024-11-11,2024-11-17,2024,46
